Date,Consumer Price Index_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
1985-09-10,0.0176048589410671,7.83,6.095454545454546,0.720100187852224,0.0224621628739152,1.38,91.04285714285714,7.057575757575758,83.99,143.449997
1985-09-11,0.0176017601760225,8.03,6.042424242424243,-0.2797637550512877,0.0224571185193811,1.38,90.86666666666666,7.056060606060606,99.58,144.190002
1985-09-12,0.0175986625016388,7.95,5.989393939393939,-0.4675810473815489,0.0224520764299462,1.37,90.6904761904762,7.054545454545455,32.79,143.550003
1985-09-13,0.0175955659174054,7.77,5.936363636363636,0.6263701847792014,0.0224470366041673,1.37,90.51428571428572,7.053030303030303,73.34,141.940002
1985-09-16,0.0175924704226559,8.06,5.883333333333333,-0.62247121070651,0.0224419990404234,1.38,90.33809523809524,7.051515151515152,49.42,141.279999
1985-09-17,0.0175893760169021,7.82,5.83030303030303,-0.5324146570623189,0.0224369637372046,1.36,90.16190476190476,7.05,124.21,141.649994
1985-09-18,0.0175862826994777,7.82,5.777272727272727,-0.4093198992443314,0.0224319306930675,1.36,89.98571428571428,7.048484848484848,33.39,142.190002
1985-09-19,0.0175831904699164,8.03,5.724242424242425,0.0,0.0224268999064358,1.3,89.80952380952381,7.046969696969697,65.81,142.0
1985-09-20,0.0175800993275521,7.93,5.671212121212121,0.9168510907366256,0.0224218713757551,1.35,89.63333333333334,7.045454545454545,69.26,139.770004
1985-09-23,0.0175770092718741,7.92,5.618181818181818,2.600250626566414,0.0224168450996042,1.5,89.45714285714286,7.043939393939394,199.68,134.899994
1985-09-24,0.0175739203022606,7.85,5.5651515151515145,0.122137404580136,0.0224118210763846,1.51,89.28095238095239,7.042424242424242,236.04,134.070007
1985-09-25,0.0175708324182011,8.15,5.512121212121212,0.182982616651417,0.0224067993046084,1.56,89.10476190476192,7.040909090909091,67.17,132.759995
1985-09-26,0.0175677456190292,7.87,5.459090909090909,0.2435312024353209,0.022401779782788,1.5,88.92857142857143,7.039393939393939,226.79,131.550003
1985-09-27,0.0175646599042789,7.97,5.406060606060606,-0.2125721226844734,0.022396762509369,1.5,88.75238095238096,7.037878787878788,72.97,131.550003
1985-09-30,0.017561575273306,8.84,5.353030303030303,-0.8520998174071814,0.0223917474828416,1.43,88.57619047619048,7.036363636363636,99.99,132.119995
1985-10-01,0.0175584917255777,8.26,5.3,-1.0742786985880937,0.0223867347017625,1.46,88.4,7.034848484848485,115.54,131.149994
1985-10-02,0.0200360649168507,7.97,5.309090909090909,0.8377288240769332,0.0172644633922969,1.46,88.50869565217391,7.033333333333333,32.39,130.919998
1985-10-03,0.0200320512820484,7.9,5.318181818181818,-0.0307692307692342,0.017261483289821,1.48,88.61739130434783,7.031818181818181,62.99,129.880005
1985-10-04,0.0200280392549601,7.73,5.327272727272727,0.9541397353031832,0.0172585042160111,1.52,88.72608695652174,7.03030303030303,170.61,130.369995
1985-10-07,0.0200240288346087,7.8,5.336363636363636,-0.6707317073170738,0.01725552617029,1.45,88.83478260869566,7.028787878787878,237.92,131.059998
1985-10-08,0.0200200200200173,7.7,5.345454545454546,0.1841620626150897,0.0172525491521469,1.4,88.94347826086957,7.027272727272727,117.08,130.979996
1985-10-09,0.0200160128102533,8.32,5.354545454545455,0.0612745098039324,0.0172495731610711,1.4,89.05217391304349,7.025757575757575,91.18,130.880005
1985-10-10,0.0200120072043175,8.28,5.363636363636363,-0.3368034292712818,0.0172465981965075,1.39,89.1608695652174,7.024242424242424,59.85,131.300003
1985-10-11,0.0200080032012772,7.94,5.372727272727273,0.0307219662058377,0.0172436242579232,1.38,89.2695652173913,7.0227272727272725,66.91,131.289993
1985-10-14,0.0200040008001556,7.94,5.381818181818182,0.3378378378378288,0.0172406513447631,1.38,89.37826086956522,7.0212121212121215,95.74,131.289993
1985-10-15,0.0199999999999977,8.16,5.390909090909091,0.0918273645546419,0.0172376794565609,1.36,89.48695652173913,7.0196969696969695,38.6,131.449997
1985-10-16,0.0199960007998489,7.98,5.4,-1.0091743119266083,0.0172347085927393,1.36,89.59565217391305,7.0181818181818185,30.79,132.380005
1985-10-17,0.0199920031987099,7.99,5.409090909090909,0.5560704355885182,0.0172317387527654,1.36,89.70434782608696,7.016666666666667,123.29,130.960007
1985-10-18,0.0199880071956704,8.0,5.418181818181818,0.2457757296467022,0.0172287699361506,1.36,89.81304347826088,7.015151515151515,99.26,130.509995
1985-10-21,0.0199840127897754,8.15,5.427272727272727,-0.0306466441924668,0.0172258021423399,1.35,89.92173913043479,7.013636363636364,45.78,130.389999
1985-10-22,0.0199800199800259,8.11,5.4363636363636365,0.4904966278356903,0.0172228353707781,1.32,90.03043478260871,7.012121212121212,118.47,130.679993
1985-10-23,0.0199760287654893,8.71,5.445454545454545,-0.5796217205613297,0.017219869620999,1.3,90.1391304347826,7.010606060606061,58.99,130.479996
1985-10-24,0.0199720391451885,8.22,5.454545454545454,0.0920527769254331,0.0172169048924253,1.25,90.24782608695652,7.009090909090909,55.92,131.029999
1985-10-25,0.0199680511182132,7.87,5.463636363636364,-0.2452483139178451,0.0172139411845462,1.33,90.35652173913044,7.007575757575758,30.59,130.990005
1985-10-28,0.0199640646835641,7.86,5.472727272727273,0.3380454824831069,0.0172109784968066,1.37,90.46521739130436,7.006060606060606,84.58,130.470001
1985-10-29,0.0199600798403087,7.73,5.4818181818181815,-0.0612557427258741,0.0172080168287402,1.29,90.57391304347829,7.004545454545455,34.88,129.639999
1985-10-30,0.0199560965875145,7.8,5.490909090909091,-0.0306466441924668,0.017205056179792,1.29,90.68260869565218,7.003030303030303,27.24,129.559998
1985-10-31,0.0199521149241821,8.08,5.5,-0.3372164316370218,0.0172020965493846,1.31,90.7913043478261,7.001515151515152,107.03,129.389999
1985-11-01,0.0199481348494012,8.32,5.509090909090909,-0.4921562596124307,0.0171991379370961,1.28,90.9,7.0,116.87,128.690002
1985-11-04,0.0218435998252441,8.33,5.5181818181818185,0.5873261205564084,0.0274821366112121,1.27,91.04285714285714,6.993023255813953,40.03,128.470001
1985-11-05,0.0218388294387583,8.29,5.527272727272727,-0.2458512599876949,0.0274745860079361,1.24,91.1857142857143,6.986046511627907,67.73,129.070007
1985-11-06,0.0218340611353617,8.42,5.536363636363636,-0.0616142945163433,0.02746703955252,1.26,91.32857142857144,6.97906976744186,152.24,128.399994
1985-11-07,0.0218292949137888,8.18,5.545454545454546,-0.4315659679408057,0.0274594972415664,1.24,91.47142857142858,6.972093023255814,26.19,129.389999
1985-11-08,0.0218245307725739,7.87,5.554545454545455,-0.3095975232198178,0.0274519590716337,1.27,91.61428571428571,6.965116279069767,120.93,129.399994
1985-11-11,0.0218197687104515,7.87,5.563636363636364,0.3416149068323104,0.0274444250393024,1.27,91.75714285714288,6.958139534883721,126.66,129.399994
1985-11-12,0.0218150087260005,8.03,5.572727272727273,0.0,0.0274368951411529,1.21,91.9,6.9511627906976745,70.64,129.440002
1985-11-13,0.0218102508178885,7.97,5.581818181818182,0.4333023831631033,0.0274293693738769,1.2,92.04285714285714,6.944186046511628,81.39,128.889999
1985-11-14,0.021805494984739,7.95,5.590909090909091,0.2465331278890703,0.027421847733966,1.21,92.1857142857143,6.937209302325582,187.98,128.850006
1985-11-15,0.0218007412252196,8.58,5.6,0.0307408545957565,0.0274143302180673,1.26,92.32857142857144,6.930232558139535,117.07,129.190002
1985-11-18,0.0217959895379094,7.81,5.609090909090909,-0.5838967424708019,0.0274068168227836,1.21,92.47142857142858,6.923255813953489,161.25,128.789993
1985-11-19,0.0217912399215647,7.29,5.618181818181818,0.2782071097372496,0.0273993075447842,1.21,92.61428571428571,6.916279069767442,131.67,128.119995
1985-11-20,0.0217864923747201,8.12,5.627272727272727,0.4007398273736084,0.0273918023806052,1.18,92.75714285714288,6.909302325581395,52.43,128.539993
1985-11-21,0.0217817468960879,8.04,5.636363636363637,0.0307031010132075,0.0273843013268937,1.07,92.9,6.902325581395349,26.69,127.099998
1985-11-22,0.0217770034843356,7.41,5.6454545454545455,0.2148557397176231,0.0273768043802746,1.14,93.04285714285714,6.895348837209302,146.29,126.540001
1985-11-25,0.0217722621380422,7.94,5.654545454545454,1.1332312404287892,0.0273693115374173,1.16,93.1857142857143,6.888372093023256,79.53,126.480003
1985-11-26,0.0217675228558977,7.9,5.663636363636364,0.3331314354936499,0.0273618227948801,1.15,93.32857142857144,6.881395348837209,34.06,125.919998
1985-11-27,0.0217627856365698,7.88,5.672727272727273,-0.935707817687903,0.0273543381493546,1.12,93.47142857142858,6.874418604651163,263.4,125.900002
1985-11-28,0.0217580504786818,7.88,5.681818181818182,-0.5789152955514854,0.0273468575974433,1.12,93.61428571428571,6.867441860465116,30.64,125.900002
1985-11-29,0.0217533173809014,8.54,5.690909090909091,-0.3064664419246132,0.027339381135838,1.13,93.75714285714288,6.8604651162790695,142.8,124.989998
1985-12-02,0.0217485863418742,8.56,5.7,-1.168152474638795,0.027331908761119,1.15,93.9,6.853488372093024,167.91,125.32
1985-12-03,0.0166044001660425,8.68,5.709090909090909,0.3421461897356259,0.0182394548591702,1.16,93.97727272727272,6.846511627906977,267.72,125.870003
1985-12-04,0.0166016435627192,8.69,5.718181818181819,0.4959702417854927,0.01823612868872,1.14,94.05454545454546,6.839534883720931,53.06,125.339996
1985-12-05,0.0165988878745304,8.29,5.727272727272728,-0.4318322023442289,0.0182328037311663,1.15,94.1318181818182,6.832558139534884,80.86,125.43
1985-12-06,0.0165961331009878,7.99,5.736363636363636,-0.1548946716232957,0.0182294799858651,1.18,94.20909090909092,6.825581395348837,177.01,125.690002
1985-12-09,0.0165933792416694,8.02,5.745454545454546,-1.5203226807322443,0.018226157452128,1.14,94.28636363636365,6.818604651162791,197.15,126.190002
1985-12-10,0.0165906262961312,7.93,5.754545454545455,-0.1260239445494582,0.0182228361293113,1.13,94.36363636363636,6.811627906976744,96.86,126.660004
1985-12-11,0.0165878742639069,7.99,5.763636363636364,-0.4731861198738141,0.0182195160167708,1.2,94.44090909090907,6.804651162790698,79.18,126.650002
1985-12-12,0.0165851231445302,7.9,5.772727272727273,0.6339144215530945,0.0182161971138183,1.2,94.51818181818182,6.797674418604651,128.2,125.980003
1985-12-13,0.0165823729375791,7.84,5.781818181818182,0.0944881889763715,0.0182128794198099,1.24,94.59545454545454,6.790697674418605,28.73,126.129997
1985-12-16,0.016579623642543,8.0,5.790909090909091,0.2517306482064274,0.0182095629340794,1.16,94.67272727272729,6.783720930232558,204.21,125.779999
1985-12-17,0.0165768752590222,7.93,5.800000000000001,0.8160703075957176,0.0182062476559385,1.1,94.75,6.776744186046511,68.49,125.650002
1985-12-18,0.0165741277865283,8.98,5.8090909090909095,-0.3424657534246478,0.0182029335847877,1.07,94.82727272727271,6.769767441860465,77.6,126.480003
1985-12-19,0.0165713812246171,8.17,5.818181818181818,1.7806935332708385,0.0181996207199164,1.1,94.90454545454546,6.7627906976744185,163.05,126.190002
1985-12-20,0.0165686355728666,7.99,5.827272727272728,-0.0613873542050336,0.0181963090606807,1.03,94.98181818181818,6.7558139534883725,186.78,125.849998
1985-12-23,0.0165658908307664,8.03,5.836363636363637,0.6142506142506221,0.0181929986064144,1.07,95.05909090909093,6.748837209302326,83.92,125.889999
1985-12-24,0.0165631469979166,7.97,5.845454545454546,-0.8241758241758435,0.0181896893564958,1.05,95.13636363636364,6.741860465116279,74.46,125.730003
1985-12-25,0.0165604040738509,7.97,5.854545454545455,0.0,0.0181863813101923,1.05,95.21363636363635,6.734883720930233,43.25,125.730003
1985-12-26,0.0165576620581253,8.0,5.863636363636364,0.0,0.0181830744669708,1.05,95.29090909090908,6.727906976744186,81.07,125.809998
1985-12-27,0.0165549209502513,7.62,5.872727272727273,0.615574022776233,0.0181797688260543,1.0,95.3681818181818,6.72093023255814,35.23,124.300003
1985-12-30,0.0165521807498292,9.08,5.881818181818182,-0.0305903946160812,0.0181764643868653,1.02,95.44545454545454,6.713953488372093,42.98,124.040001
1985-12-31,0.0165494414563482,13.46,5.890909090909092,0.0,0.0181731611486934,1.02,95.52272727272728,6.706976744186047,34.84,123.459999
1986-01-01,0.0165467030694088,13.46,5.9,0.0,0.0181698591109169,1.02,95.6,6.7,144.71,123.459999
1986-01-02,-0.0079123313684426,8.76,5.8609375,-0.1529987760097939,0.0187668445462474,1.02,95.61304347826086,6.721739130434782,161.63,122.760002
1986-01-03,-0.0079129574678482,8.34,5.821875,0.153233220962301,0.0187633232625383,1.02,95.62608695652172,6.743478260869566,56.1,124.5
1986-01-06,-0.0079135836663635,8.0,5.7828125,0.3671970624234966,0.0187598032999725,1.03,95.6391304347826,6.765217391304348,114.81,123.720001
1986-01-07,-0.0079142099639883,7.82,5.74375,0.6097560975609762,0.0187562846578837,0.97,95.65217391304348,6.786956521739131,198.2,123.5
1986-01-08,-0.0079148363607561,7.79,5.7046875,0.787878787878804,0.0187527673354503,1.04,95.66521739130434,6.808695652173913,73.31,124.360001
1986-01-09,-0.007915462856689,7.93,5.665625,0.2705953096812985,0.0187492513319842,1.0,95.67826086956522,6.830434782608696,97.54,123.209999
1986-01-10,-0.0079160894518093,7.87,5.6265625,2.0989505247376306,0.018745736646708,1.03,95.69130434782608,6.852173913043479,227.24,124.160004
1986-01-13,-0.007916716146139,8.08,5.5875,-0.3230543318649137,0.0187422232788891,1.11,95.70434782608696,6.873913043478261,72.61,124.470001
1986-01-14,-0.0079173429397116,7.94,5.5484375,0.4714201532115547,0.0187387112277725,1.1,95.71739130434784,6.895652173913044,85.84,124.669998
1986-01-15,-0.0079179698325382,8.04,5.509375,1.7008797653959018,0.0187352004926699,1.07,95.7304347826087,6.917391304347826,90.35,124.300003
1986-01-16,-0.0079185968246409,7.92,5.4703125,4.671280276816603,0.0187316910727819,1.09,95.74347826086957,6.939130434782609,164.48,124.529999
1986-01-17,-0.0079192239160641,7.8,5.43125,-2.8650137741046744,0.0187281829674201,1.05,95.75652173913043,6.960869565217392,99.94,124.410004
1986-01-20,-0.0079198511067968,7.8,5.3921875,-0.4537719795802641,0.0187246761758075,1.05,95.7695652173913,6.982608695652174,77.73,124.599998
1986-01-21,-0.0079204783968944,7.96,5.353125,1.5669515669515688,0.0187211706972112,1.02,95.78260869565216,7.004347826086956,176.66,124.5
1986-01-22,-0.0079211057863681,8.01,5.3140625,-0.9817671809256634,0.0187176665308985,1.09,95.79565217391304,7.026086956521739,133.9,124.75
1986-01-23,-0.0079217332752401,7.89,5.275,-0.7648725212464513,0.0187141636761589,1.06,95.80869565217392,7.047826086956522,90.63,124.449997
1986-01-24,-0.0079223608635325,7.79,5.2359375,1.0562375107051158,0.0187106621322152,1.1,95.82173913043478,7.069565217391305,149.76,122.779999
1986-01-27,-0.0079229885512788,7.95,5.196875,1.2429378531073398,0.0187071618983569,1.06,95.83478260869566,7.091304347826087,173.9,122.449997
1986-01-28,-0.007923616338501,7.85,5.1578125,-1.506696428571419,0.0187036629738512,1.03,95.84782608695652,7.113043478260869,113.6,122.129997
1986-01-29,-0.0079242442252103,7.78,5.11875,0.0849858356940513,0.0187001653579432,1.04,95.8608695652174,7.1347826086956525,21.9,121.849998
1986-01-30,-0.00792487221144,8.02,5.0796875,1.3303141805830698,0.0186966690499001,1.06,95.87391304347828,7.156521739130435,185.02,121.150002
1986-01-31,-0.0079255002972011,8.09,5.040625,-2.0949720670391025,0.0186931740490337,1.09,95.88695652173914,7.178260869565218,24.7,121.519997
1986-02-03,-0.0079261284825382,8.02,5.0015625,-0.912981455064188,0.0186896803545444,1.05,95.9,7.2,292.62,122.040001
1986-02-04,-0.0273473108477695,7.79,4.9625,-2.50503887129283,0.040192606152245,1.02,95.86,7.197560975609756,112.97,122.870003
1986-02-05,-0.0273547916476712,7.69,4.9234375,-0.3839338452451324,0.0401764581866581,0.98,95.82,7.195121951219512,91.15,121.629997
1986-02-06,-0.0273622765414094,7.73,4.884375,-0.05929439667951,0.0401603231912073,1.01,95.78,7.192682926829268,234.07,121.809998
1986-02-07,-0.0273697655323479,7.8,4.8453125,0.0296647878967659,0.0401442011502606,0.96,95.74,7.190243902439025,319.36,121.970001
1986-02-10,-0.0273772586238396,7.92,4.80625,0.8896797153024938,0.0401280920482749,0.92,95.7,7.18780487804878,74.54,120.809998
1986-02-11,-0.0273847558192597,7.84,4.7671875,-1.293356848912397,0.0401119958696627,0.89,95.66,7.185365853658537,225.39,120.599998
1986-02-12,-0.0273922571219831,8.03,4.728125,0.4466944609886836,0.0400959125988586,0.83,95.62,7.182926829268292,139.14,120.089996
1986-02-13,-0.0273997625353961,7.89,4.6890625,-0.978357545211983,0.0400798422203418,0.79,95.58,7.180487804878049,112.84,119.139999
1986-02-14,-0.0274072720628515,7.75,4.65,-0.7784431137724646,0.0400637847186358,0.69,95.54,7.178048780487805,25.46,118.82
1986-02-17,-0.0274147857077466,7.75,4.6109375,0.4828002414001275,0.0400477400782861,0.69,95.5,7.175609756097561,78.77,118.82
1986-02-18,-0.0274223034734899,8.09,4.571875,1.2912912912912855,0.0400317082837942,0.68,95.46,7.173170731707317,157.13,118.050003
1986-02-19,-0.0274298253634452,7.91,4.5328125,1.2155351319300234,0.0400156893197722,0.64,95.42,7.170731707317073,140.99,117.190002
1986-02-20,-0.02743735138101,7.82,4.49375,-1.2595196250732132,0.0399996831708104,0.62,95.38,7.168292682926829,70.28,117.099998
1986-02-21,-0.0274448815295924,7.73,4.4546875,0.2669830910708937,0.0399836898215877,0.55,95.34,7.1658536585365855,49.39,117.220001
1986-02-24,-0.0274524158125899,7.89,4.415625,1.1242603550295938,0.0399677092566941,0.53,95.3,7.163414634146341,182.11,115.860001
1986-02-25,-0.0274599542334108,7.88,4.3765625,3.1012287887653534,0.0399517414608086,0.51,95.26,7.160975609756098,84.24,115.169998
1986-02-26,-0.0274674967954635,7.95,4.3375,-1.872871736662873,0.0399357864186544,0.48,95.22,7.158536585365853,183.57,114.769997
1986-02-27,-0.0274750435021564,7.91,4.2984375,-2.573742047426264,0.0399198441149994,0.43,95.18,7.15609756097561,98.17,114.379997
1986-02-28,-0.027482594356909,7.95,4.259375,0.3858711783912172,0.0399039145345225,0.42,95.14,7.1536585365853655,74.3,115.080002
1986-03-03,-0.0274901493631407,7.93,4.2203125,-0.7687758722649263,0.0398879976619914,0.44,95.1,7.151219512195122,141.33,114.379997
1986-03-04,-0.0174588625550975,7.76,4.18125,0.4767580452920139,0.046432848138278,0.55,95.15238095238097,7.148780487804878,169.04,113.730003
1986-03-05,-0.0174619112061846,7.77,4.1421875,1.2752075919335804,0.0464112980507191,0.58,95.2047619047619,7.146341463414634,43.85,116.099998
1986-03-06,-0.0174649609221422,7.66,4.103125,0.8784773060029227,0.0463897679572555,0.66,95.25714285714284,7.14390243902439,22.38,115.25
1986-03-07,-0.0174680117035697,7.39,4.0640625,-0.3193033381712729,0.0463682578300428,0.67,95.3095238095238,7.1414634146341465,93.78,114.970001
1986-03-10,-0.0174710635509889,7.42,4.025,-0.90273733255678,0.0463467676413031,0.6,95.36190476190475,7.139024390243902,103.67,116.220001
1986-03-11,-0.0174741164649883,7.53,3.9859375,0.764031736702897,0.046325297363392,0.55,95.41428571428573,7.136585365853659,109.92,115.860001
1986-03-12,-0.0174771704461007,7.88,3.946875,0.2916302128900483,0.0463038469685983,0.51,95.46666666666668,7.134146341463414,171.42,116.129997
1986-03-13,-0.0174802254949146,7.56,3.9078125,1.6574585635359185,0.0462824164292996,0.54,95.5190476190476,7.131707317073171,21.64,116.75
1986-03-14,-0.0174832816119518,7.39,3.86875,-0.4576659038901698,0.0462610057180068,0.54,95.57142857142856,7.129268292682927,72.08,115.220001
1986-03-17,-0.017486338797823,7.6,3.8296875,0.5459770114942364,0.0462396148071642,0.55,95.62380952380953,7.126829268292683,276.19,114.830002
1986-03-18,-0.0174893970530276,7.55,3.790625,0.3715347242069233,0.0462182436693048,0.6,95.67619047619048,7.124390243902439,109.07,114.419998
1986-03-19,-0.0174924563781986,7.38,3.7515625,-1.252847380410016,0.0461968922770728,0.65,95.72857142857144,7.121951219512195,87.56,115.099998
